,Style,Category,Artist,Title,Year,Is painting,Face or body,Mean rating,Agreeableness,Anger,Anticipation,Arrogance,Disagreeableness,Disgust,Fear,Gratitude,Happiness,Humility,Love,Optimism,Pessimism,Regret,Sadness,Shame,Shyness,Surprise,Trust,Neutral
1515,Modern Art,Expressionism,Lyonel Feininger,Carnival in Arcueil,1911,yes,face,0.83,0.16699999999999998,0.0,0.16699999999999998,0.0,0.083,0.0,0.0,0.0,0.583,0.083,0.16699999999999998,0.16699999999999998,0.083,0.0,0.083,0.083,0.0,0.16699999999999998,0.25,0.0
1516,Modern Art,Cubism,Roger de La Fresnaye,Artillery,1911,yes,face,1.2,0.0,0.1,0.3,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.1,0.1,0.0
1517,Modern Art,Post-Impressionism,Augustus John,The Blue Pool,1911,yes,face,1.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0
1518,Modern Art,Expressionism,Albert Bloch,Harlequinade,1911,yes,face,0.5,0.0,0.1,0.2,0.2,0.0,0.0,0.4,0.1,0.4,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.3,0.1,0.0
1519,Modern Art,Expressionism,Amadeo de Souza-Cardoso,Os galgos,1911,yes,face,0.4,0.1,0.0,0.2,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.2,0.2,0.5,0.1,0.0,0.3,0.1,0.0
1520,Modern Art,Expressionism,Amadeo de Souza-Cardoso,The leap of the rabbit,1911,yes,face,1.6,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1521,Modern Art,Post-Impressionism,Samuel Peploe,Ile de Br&#233;hat,1911,yes,none,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
1522,Modern Art,Abstract Art,Wassily Kandinsky,Composition IV,1911,yes,none,0.9,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
1523,Modern Art,"Cubism,Expressionism",Umberto Boccioni,The Street Enters the House,1911,yes,body,0.85,0.015,0.09,0.19399999999999998,0.03,0.09,0.045,0.22399999999999998,0.0,0.22399999999999998,0.09,0.015,0.149,0.06,0.015,0.03,0.03,0.015,0.34299999999999997,0.09,0.015
1524,Modern Art,Expressionism,Egon Schiele,Self-Portrait with Black Vase and Spread Fingers,1911,yes,face,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.5,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.2,0.1,0.0,0.2,0.0,0.0
1525,Modern Art,Cubism,Henri Le Fauconnier,Lake,1911,yes,none,1.91,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.727,0.545,0.091,0.182,0.091,0.0,0.091,0.0,0.0,0.182,0.182,0.0
1526,Modern Art,Cubism,Marc Chagall,I and the Village,1911,yes,face,1.5,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
1527,Modern Art,Abstract Art,Arthur Dove,Nature Symbolized,1911,yes,none,0.55,0.0,0.0,0.364,0.0,0.0,0.091,0.091,0.0,0.091,0.273,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.091,0.0
1528,Modern Art,Expressionism,Max Weber,Landscape with Church Spires and Trees,1911,yes,none,1.6,0.133,0.133,0.2,0.067,0.133,0.133,0.2,0.133,0.33299999999999996,0.267,0.067,0.2,0.133,0.133,0.133,0.067,0.067,0.33299999999999996,0.133,0.0
1529,Modern Art,Cubism,Max Weber,Figures in a Landscape,1911,yes,face,0.5,0.1,0.1,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.2,0.1,0.0
1530,Modern Art,Expressionism,Jean Cocteau,Poster for the 1911 Ballet Russe season showing Nijinsky in costume for &#39;Le Spectre de la Rose&#39;,1911,yes,face,1.27,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.455,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
1531,Modern Art,Expressionism,Lovis Corinth,Nana-Female Nude,1911,yes,face,0.75,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.5,0.083,0.25,0.16699999999999998,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.0
1532,Modern Art,Cubism,Albert Gleizes,Portrait de Jacques Nayral,1911,yes,face,1.1,0.016,0.08199999999999999,0.213,0.344,0.049,0.098,0.14800000000000002,0.066,0.131,0.08199999999999999,0.016,0.066,0.066,0.016,0.098,0.0,0.0,0.115,0.295,0.0
1533,Modern Art,Expressionism,Amedeo Modigliani,Anna Akhmatova,1911,yes,face,0.91,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.455,0.182,0.273,0.182,0.0,0.0,0.0,0.0,0.182,0.182,0.455,0.0
1534,Modern Art,Expressionism,Max Pechstein,Dawn,1911,yes,face,0.82,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.182,0.182,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.0
1535,Modern Art,Expressionism,Franz Marc,Blue Horse I,1911,yes,face,1.42,0.015,0.015,0.10800000000000001,0.0,0.031,0.0,0.046,0.077,0.446,0.185,0.138,0.262,0.046,0.015,0.092,0.015,0.015,0.2,0.27699999999999997,0.0
1536,Modern Art,Expressionism,Egon Schiele,Two Little Girls,1911,yes,face,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
1537,Modern Art,Cubism,Vladimir Tatlin,The Fishmonger,1911,yes,face,1.27,0.0,0.0,0.455,0.0,0.0,0.0,0.091,0.091,0.182,0.182,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.273,0.091,0.0
1538,Modern Art,Post-Impressionism,Maxime Maufra,The Port of La Rochelle at Twilight,1911,yes,none,1.8,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
1539,Modern Art,Post-Impressionism,Alexandre Benois,At the German Quarter,1911,yes,face,1.55,0.182,0.0,0.455,0.091,0.0,0.0,0.091,0.182,0.364,0.364,0.182,0.273,0.0,0.0,0.091,0.0,0.0,0.182,0.364,0.0
1540,Modern Art,Cubism,Olga Rozanova,Lady in pink (Artist&#39;s sister Anna Rozanova),1911,yes,face,0.8,0.1,0.0,0.1,0.4,0.0,0.0,0.0,0.1,0.3,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1541,Modern Art,Cubism,Francis Picabia,Dances at the Spring,1912,yes,none,0.58,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.083,0.583,0.083,0.0
1542,Modern Art,Post-Impressionism,Janos Tornyai,Wheatland with Woman of Shawl,1912,yes,face,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.6,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.0
1543,Modern Art,Cubism,Amadeo de Souza-Cardoso,Landscape,1912,yes,none,1.0,0.0,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.273,0.182,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.091,0.0
1544,Modern Art,Post-Impressionism,Stefan Luchian,Hair Washing,1912,yes,face,1.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.6,0.6,0.9,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.3,0.0
1545,Modern Art,Expressionism,Franz Marc,Girl with Cat II,1912,yes,face,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1546,Modern Art,Expressionism,Lovis Corinth,Cowshed,1912,yes,none,0.3,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.0
1547,Modern Art,Expressionism,Alexej von Jawlensky,Oberstdorf - Mountains,1912,yes,none,0.5,0.0,0.0,0.3,0.0,0.0,0.1,0.1,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0
1548,Modern Art,Expressionism,Gabriele Munter,Kandinsky and Erma Bossi at the Table in the Murnau House,1912,yes,face,1.23,0.154,0.0,0.231,0.0,0.077,0.077,0.077,0.077,0.6920000000000001,0.308,0.231,0.077,0.0,0.0,0.0,0.0,0.077,0.077,0.077,0.0
1549,Modern Art,Post-Impressionism,Roger Fry,River with Poplars,1912,yes,none,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1550,Modern Art,Cubism,Franz Marc,In the Rain,1912,yes,face,1.29,0.044000000000000004,0.0,0.221,0.015,0.0,0.028999999999999998,0.08800000000000001,0.028999999999999998,0.265,0.059000000000000004,0.08800000000000001,0.235,0.0,0.0,0.08800000000000001,0.0,0.0,0.397,0.059000000000000004,0.0
1551,Modern Art,Expressionism,Lovis Corinth,Portr&#228;t der Charlotte Berend-Corinth,1912,yes,face,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.3,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0
1552,Modern Art,Cubism,Pyotr Konchalovsky,Self-portrait,1912,yes,face,2.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.5,0.0
1553,Modern Art,Post-Impressionism,Roger Fry,Flowers,1912,yes,none,1.27,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.091,0.182,0.091,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
1554,Modern Art,Expressionism,Constantin Brancusi,The Kiss,1912,no,body,1.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
1555,Modern Art,Expressionism,Albert Bloch,Duel,1912,yes,face,0.18,0.0,0.182,0.182,0.091,0.0,0.273,0.545,0.0,0.0,0.091,0.0,0.0,0.091,0.182,0.545,0.0,0.091,0.091,0.091,0.0
1556,Modern Art,Expressionism,Alexej von Jawlensky,Self-portrait,1912,yes,face,-0.42,0.0,0.083,0.16699999999999998,0.25,0.083,0.25,0.083,0.083,0.16699999999999998,0.16699999999999998,0.083,0.0,0.16699999999999998,0.0,0.0,0.083,0.0,0.16699999999999998,0.25,0.0
1557,Modern Art,Cubism,Wyndham Lewis,Two Mechanics,1912,yes,face,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0
1558,Modern Art,Cubism,Henri Le Fauconnier,Mountaineers Attacked by Bears,1912,yes,none,0.6,0.1,0.0,0.4,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0
1559,Modern Art,Cubism,Robert Falk,Gitane Endormie (sleepy Gypsy),1912,yes,face,1.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.083,0.0,0.5,0.33299999999999996,0.0,0.0,0.0,0.083,0.083,0.083,0.083,0.16699999999999998,0.083,0.0
1560,Modern Art,Cubism,Roger de La Fresnaye,Joan of Arc,1912,yes,face,1.18,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0,0.273,0.273,0.0,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.636,0.0
1561,Modern Art,Expressionism,Max Beckmann,Sinking of the Titanic,1912,yes,face,1.09,0.044000000000000004,0.0,0.067,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.667,0.022000000000000002,0.0,0.0,0.022000000000000002,0.022000000000000002,0.289,0.156,0.578,0.2,0.0,0.044000000000000004,0.067,0.0
1562,Modern Art,Cubism,Jacques Villon,The Dining Table,1912,yes,none,-0.17,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.16699999999999998,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.0
1563,Modern Art,Cubism,Amadeo de Souza-Cardoso,Stronghold,1912,yes,none,1.0,0.091,0.0,0.364,0.091,0.0,0.182,0.091,0.091,0.182,0.091,0.0,0.364,0.091,0.0,0.091,0.0,0.091,0.364,0.182,0.0
1564,Modern Art,Cubism,Roger de La Fresnaye,"The Factory Chimney, Meulan Landscape",1912,yes,none,1.7,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.5,0.0,0.0,0.3,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.0
1565,Modern Art,Post-Impressionism,Arthur Beecher Carles,Portrait of Katharine Rhoades,1912,yes,face,1.2,0.1,0.1,0.1,0.6,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0
1566,Modern Art,Post-Impressionism,Augustus John,David and Caspar,1912,yes,face,1.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1567,Modern Art,Cubism,Vladimir Tatlin,Portrait of the artist,1912,yes,face,0.9,0.1,0.0,0.5,0.1,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
1568,Modern Art,Cubism,Jacques Villon,Girl at the Piano (Fillette au piano),1912,yes,face,1.6,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.3,0.2,0.0
1569,Modern Art,Expressionism,Karl Schmidt-Rottluff,Two Women,1912,yes,face,0.5,0.0,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.083,0.16699999999999998,0.083,0.083,0.0,0.0,0.5,0.16699999999999998,0.0,0.33299999999999996,0.0,0.0
1570,Modern Art,Post-Impressionism,Charles Cottet,Sea Landscape in Brittany,1912,yes,none,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0
1571,Modern Art,Post-Impressionism,Albert Marquet,Nude on a Divan,1912,yes,face,1.25,0.16699999999999998,0.0,0.33299999999999996,0.16699999999999998,0.0,0.0,0.0,0.0,0.583,0.16699999999999998,0.25,0.25,0.083,0.0,0.0,0.083,0.0,0.083,0.25,0.0
1572,Modern Art,Post-Impressionism,Asgrimur Jonsson,"From Hornafj&#246;r&#240;ur, the Farm St&#243;ra-L&#225;g, Southeast Iceland",1912,yes,none,2.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1573,Modern Art,"Cubism,Expressionism",Robert Falk,Landscape with a sail,1912,yes,none,1.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1574,Modern Art,Expressionism,Alexej von Jawlensky,Head in blue,1912,yes,face,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0
1575,Modern Art,Cubism,David Bomberg,Vision of Ezekiel,1912,yes,face,0.8,0.1,0.0,0.3,0.0,0.2,0.2,0.1,0.0,0.4,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.3,0.0,0.0
1576,Modern Art,Cubism,Jean Metzinger,Dancer in a caf&#233;,1912,yes,body,0.7,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0
1577,Modern Art,Post-Impressionism,J&#243;zef Pankiewicz,73.5 Cm (28.94 In.). Painting - Oil on Canvas,1912,yes,none,1.55,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.545,0.182,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0
1578,Modern Art,Expressionism,Lovis Corinth,The Blinded Samson,1912,yes,face,-0.5,0.067,0.2,0.2,0.067,0.133,0.267,0.6,0.133,0.133,0.133,0.067,0.067,0.133,0.133,0.4,0.33299999999999996,0.067,0.133,0.067,0.0
1579,Modern Art,Post-Impressionism,William Orpen,The Angler,1912,yes,face,1.5,0.0,0.083,0.083,0.16699999999999998,0.083,0.0,0.0,0.083,0.25,0.0,0.083,0.0,0.083,0.0,0.083,0.0,0.0,0.083,0.5,0.0
1580,Modern Art,Post-Impressionism,Nicolae Darascu,Shepherd and Sheep at Vlaici,1912,yes,face,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.833,0.33299999999999996,0.16699999999999998,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
1581,Modern Art,Post-Impressionism,Roger Fry,A Room (in the Second Post-Impressionist),1912,yes,face,0.8,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.2,0.1,0.0
1582,Modern Art,Post-Impressionism,Stefan Luchian,Interior (Lorica),1913,yes,face,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0
1583,Modern Art,Cubism,F&#233;lix Del Marle,Study for a portrait of Jean Dupr&#233;,1913,yes,face,0.5,0.083,0.0,0.25,0.0,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.0
1584,Modern Art,Abstract Art,Jacoba van Heemskerck,Baum,1913,yes,none,0.69,0.077,0.0,0.154,0.0,0.077,0.231,0.0,0.077,0.077,0.0,0.0,0.154,0.077,0.077,0.077,0.0,0.077,0.385,0.077,0.0
1585,Modern Art,Expressionism,Jacob Epstein,Female Figure in Flenite,1913,no,body,0.36,0.0,0.0,0.182,0.0,0.0,0.182,0.091,0.091,0.182,0.182,0.091,0.0,0.0,0.091,0.091,0.0,0.0,0.364,0.091,0.0
1586,Modern Art,Post-Impressionism,Nicolae Darascu,Boats at Saint Tropez,1913,yes,none,1.4,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.3,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.2,0.0
1587,Modern Art,Expressionism,Edwin Dickinson,OâNeilâs Wharf,1913,yes,none,0.94,0.048,0.012,0.25,0.012,0.024,0.036000000000000004,0.06,0.024,0.27399999999999997,0.11900000000000001,0.024,0.131,0.06,0.06,0.095,0.0,0.024,0.27399999999999997,0.083,0.012
1588,Modern Art,Cubism,Olexandr Archipenko,Carrousel Pierrot,1913,no,none,-0.25,0.0,0.0,0.25,0.0,0.083,0.083,0.083,0.083,0.16699999999999998,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.5,0.083,0.0
1589,Modern Art,Cubism,Heinrich Campendonk,Bucolic Landscape,1913,yes,face,0.33,0.0,0.0,0.25,0.0,0.0,0.0,0.083,0.0,0.083,0.16699999999999998,0.0,0.16699999999999998,0.083,0.0,0.0,0.0,0.0,0.41700000000000004,0.083,0.0
1590,Modern Art,Cubism,Marc Chagall,The Fiddler,1913,yes,face,1.5,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.2,0.8,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.0
1591,Modern Art,Expressionism,Alexej von Jawlensky,Head in Black and Green,1913,yes,face,0.18,0.091,0.0,0.091,0.0,0.0,0.091,0.273,0.091,0.364,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0
1592,Modern Art,Cubism,Alice Bailly,Cemetery,1913,yes,none,0.3,0.1,0.1,0.1,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0
1593,Modern Art,Cubism,Jacoba van Heemskerck,18 Compositie Opus 1,1913,yes,none,1.0,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.2,0.2,0.1
1594,Modern Art,Abstract Art,David Bomberg,Ju-Jitsu,1913,yes,none,0.55,0.0,0.0,0.364,0.0,0.091,0.091,0.091,0.0,0.091,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.182,0.0
1595,Modern Art,Post-Impressionism,Eugeniusz Zak,Portrait of a Young Woman in a Hat (Jadwiga Zak),1913,yes,face,1.64,0.0,0.0,0.0,0.091,0.0,0.091,0.0,0.091,0.091,0.273,0.091,0.0,0.0,0.091,0.182,0.0,0.091,0.0,0.364,0.0
1596,Modern Art,Post-Impressionism,Augustus John,Bather in the Welsh Mountains,1913,yes,face,1.73,0.0,0.0,0.091,0.182,0.0,0.0,0.0,0.0,0.727,0.091,0.364,0.273,0.091,0.0,0.0,0.0,0.0,0.0,0.182,0.0
1597,Modern Art,Expressionism,Constant Permeke,Maternit&#233;,1913,yes,face,0.64,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.273,0.273,0.273,0.0,0.091,0.091,0.273,0.0,0.0,0.0,0.091,0.0
1599,Modern Art,Expressionism,Jacob Epstein,Mother and Child,1913,no,face,1.7,0.0,0.0,0.3,0.1,0.1,0.0,0.0,0.2,0.4,0.2,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0
1600,Modern Art,Abstract Art,Wassily Kandinsky,Color Study: Squares with Concentric Circles,1913,yes,none,0.36,0.0,0.0,0.364,0.0,0.0,0.182,0.0,0.0,0.182,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.455,0.091,0.0
1601,Modern Art,Cubism,Guilherme de Santa-Rita,Compenetra&#231;&#227;o est&#225;tica interior de uma cabe&#231;a = complementarismo cong&#233;nito absoluto (SENSIBILIDADE LITHOGRAPHICA),1913,yes,none,-0.6,0.0,0.0,0.3,0.0,0.0,0.3,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.0,0.1,0.4,0.0,0.1
1602,Modern Art,Cubism,Andr&#233; Lhote,L&#39;escale,1913,yes,face,1.6,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0
1603,Modern Art,Cubism,Umberto Boccioni,Unique Forms of Continuity in Space,1913,no,none,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0
1604,Modern Art,Expressionism,Jules Pascin,Siesta,1913,yes,face,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.2,0.0
1605,Modern Art,Expressionism,Arthur Segal,Vom Strande. Page 1,1913,yes,body,0.73,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.545,0.273,0.0,0.273,0.091,0.0,0.0,0.0,0.0,0.182,0.091,0.0
1606,Modern Art,Post-Impressionism,Leon Kroll,"Reclaimed Land, Riverside Drive",1913,yes,body,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
1607,Modern Art,Abstract Art,Wassily Kandinsky,Composition VI,1913,yes,none,1.45,0.0,0.0,0.455,0.091,0.091,0.091,0.182,0.091,0.273,0.0,0.091,0.091,0.0,0.091,0.091,0.0,0.091,0.455,0.091,0.0
1608,Modern Art,Expressionism,Cuno Amiet,Female Nude with Flowers (The Truth),1913,yes,face,0.5,0.0,0.1,0.0,0.3,0.0,0.2,0.2,0.0,0.3,0.2,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.4,0.0
1609,Modern Art,Post-Impressionism,J&#243;zef Mehoffer,Artist&#39;s Wife with Pegasus,1913,yes,face,1.42,0.0,0.0,0.16699999999999998,0.083,0.0,0.0,0.0,0.16699999999999998,0.33299999999999996,0.0,0.41700000000000004,0.0,0.0,0.083,0.0,0.083,0.0,0.25,0.667,0.0
1610,Modern Art,Post-Impressionism,Albert Marquet,Nude on a Blue Background,1913,yes,face,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
1611,Modern Art,Expressionism,Albin Egger-Lienz,Two Mowers,1913,yes,face,1.2,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.2,0.2,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
1612,Modern Art,Expressionism,Filipp Malyavin,Dancing woman,1913,yes,face,0.7,0.0,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.5,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1613,Modern Art,Cubism,Amadeo de Souza-Cardoso,Untitled (boats),1913,yes,none,1.2,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.3,0.1,0.1,0.0,0.0,0.0,0.5,0.2,0.0
1614,Modern Art,Expressionism,Egon Schiele,Woman in Black Stockings,1913,yes,face,1.5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.4,0.0,0.3,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0
1615,Modern Art,Expressionism,Jules Pascin,Claudine Resting,1913,yes,face,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.273,0.091,0.0,0.091,0.0,0.364,0.091,0.0,0.0,0.182,0.0
1616,Modern Art,Cubism,Edward Wadsworth,Landscape,1913,yes,none,-0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.4,0.0,0.0
1617,Modern Art,Expressionism,Leon Spilliaert,The Crossing,1913,yes,face,-0.2,0.0,0.2,0.0,0.2,0.1,0.0,0.5,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0
1618,Modern Art,Post-Impressionism,Samuel Peploe,Cassis,1913,yes,none,0.9,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.5,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0
1619,Modern Art,Expressionism,Egon Schiele,Fighter,1913,yes,face,0.07,0.0,0.28600000000000003,0.071,0.071,0.071,0.214,0.214,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.071,0.071,0.071,0.214,0.071,0.0
